행정동_코드,행정동_코드_명,업종_코드,업종명,업종_라벨,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11320700,방학2동,CS100010,커피-음료,커피-음료,258715013.0,61218.5,61090.75,18241.0,0.30200438482334724,11~14,557.0,6028.75,12212.25,13007.5,17500.25,11785.0,2620591.0,22969307.0,51272782.75,62113210.0,70409099.0,47372520.0,2586761.25,43833808.5,78073692.25,67841171.75,55653454.0,10726125.25,4,0.8918920352093435,0.29858857519346216,4226.091998333837,0.009998496878880391,0.16942893259928446,0.3017748809575268,0.2622235600606603,0.21511489942023582,0.041459230083412284
11320710,방학3동,CS100010,커피-음료,커피-음료,287200704.5,24606.0,23926.75,6197.25,0.3392979109996378,11~14,175.75,1997.75,4199.5,4459.0,6358.25,6736.5,1388700.5,19974123.75,41388162.25,49315484.25,75527309.5,84528898.0,0.0,17542472.0,97310843.0,88599123.25,67314997.25,16433269.0,4,0.9230093516850981,0.2590092678696438,11671.978562139315,0.0,0.06108088080960818,0.338825223877541,0.3084920122471357,0.234383120219679,0.05721876284603612
11350560,월계1동,CS100010,커피-음료,커피-음료,828654501.0,132609.25,130515.25,60092.5,0.3258380816599884,11~14,4782.75,37191.5,22901.0,25014.25,25238.5,15387.25,21502319.5,178005214.25,140961803.5,159029732.25,158149799.0,107222157.5,399631.0,112148974.5,270694752.75,199720517.75,208939782.5,36750842.5,4,0.9064849270645577,0.4604251227346996,6248.843885324742,0.00048226492406393143,0.13533864157457826,0.3266678120052835,0.24101783977397354,0.25214342316110827,0.04435001856099253
11350570,월계2동,CS100010,커피-음료,커피-음료,92471209.0,18157.0,18038.5,6543.5,0.33561685436291216,11~14,1404.0,3866.5,2677.0,4610.0,3426.25,2054.75,6561759.5,18951027.0,13777337.0,20922794.5,18476607.75,11310041.5,0.0,19307238.75,30976702.0,23521349.5,16910611.0,1755307.75,4,0.8697185837423718,0.3627518917870111,5092.868260175139,0.0,0.20879189272847076,0.3349875310919748,0.2543640312954057,0.18287433659486382,0.018982208289284937
11350580,월계3동,CS100010,커피-음료,커피-음료,235717673.75,43300.5,42665.25,13902.25,0.38784018412247584,11~14,831.5,4652.5,9249.75,9195.75,9934.5,8801.25,3340436.75,20074661.75,44830872.0,44023681.75,65417638.25,48206887.75,0.0,44451199.75,93449150.5,59831440.25,37598689.75,387193.5,4,0.8890355536634877,0.32584480344073924,5443.763322594427,0.0,0.18857813689924896,0.3964452432154549,0.2538267042014706,0.1595073002030252,0.0016426154808003657
11350595,공릉1동,CS100010,커피-음료,커피-음료,2561518900.5,299207.5,294505.5,154256.75,0.30473893591315393,14~17,3374.0,76171.5,78085.25,56056.5,51834.0,28984.25,26852603.25,651409579.25,651931800.5,478259743.25,416951316.5,244055705.0,18964805.5,175295238.25,712208293.5,728874190.0,732769142.0,193407231.25,4,0.9031837708930062,0.5237822383622717,8561.011674172605,0.007403734361006719,0.06843409908698427,0.2780413969855851,0.2845476525110653,0.2860682159545908,0.07550490110076781
11350600,공릉2동,CS100010,커피-음료,커피-음료,1336835747.25,241638.25,237566.25,127061.0,0.3841850427036372,11~14,8039.0,87799.0,39262.0,37969.25,47306.25,17190.75,36180709.75,392540038.5,228059348.5,231197071.0,261755862.0,102662828.25,1600477.25,199448409.5,512566285.75,343796058.75,241938519.25,37485996.75,4,0.8628503101301466,0.5348444907473179,5532.38465867883,0.0011972130856706487,0.14919440171336276,0.3834175490926228,0.25717150327347366,0.1809784932424876,0.028040839592382467
11350611,하계1동,CS100010,커피-음료,커피-음료,474030483.25,63979.5,61775.0,22535.5,0.34249113026861494,11~14,1193.0,9958.75,12576.75,15938.0,14573.0,7535.5,5381433.0,58706702.25,84898599.0,109611079.5,104869783.75,67202941.0,0.0,93611637.75,162216722.0,117253684.75,94663684.75,6284754.0,4,0.9522582738747147,0.36479967624443543,7409.0995279738045,0.0,0.19748020656433174,0.34220736372864896,0.2473547353876846,0.19969957227429003,0.013258122045044663
11350619,중계본동,CS100010,커피-음료,커피-음료,513472620.25,87238.25,86467.25,23484.5,0.3066538319005975,14~17,5653.5,9402.25,14082.25,29262.25,22735.75,5331.25,23649658.0,50605664.25,80555294.5,182159869.25,131165084.75,35471660.5,2694.75,72336940.25,140200862.0,156756645.25,131242417.0,12933061.0,4,0.888972027076665,0.2715999410181311,5885.86566385731,5.248088980261455e-06,0.14087789182367802,0.2730444749551376,0.30528725207135327,0.25559769269898086,0.025187440361870005
11350621,중계1동,CS100010,커피-음료,커피-음료,315666956.5,54677.5,54578.0,15359.5,0.3673618070726605,11~14,493.25,4496.0,10863.5,17126.25,14035.75,7563.25,2432191.5,22707159.75,60681247.75,105904580.25,80264493.25,42115130.75,73181.5,37642967.75,116030505.0,98460717.75,61007910.5,2451674.0,4,0.925300268257273,0.2814229176591301,5773.251456266289,0.00023183136053076244,0.11924899637064167,0.3675725400165538,0.3119132862105572,0.19326669847371244,0.00776664756800416
11350624,중계4동,CS100010,커피-음료,커피-음료,425394618.75,88427.5,88366.75,29313.75,0.2853001409826472,11~14,1546.0,10288.75,19025.0,19076.75,22457.0,15973.25,7196357.0,50725482.5,86250759.25,93832601.5,110205071.75,76346048.0,82213.0,55967482.0,120202882.0,109955701.75,113015926.75,26170413.25,4,0.8880862118057001,0.3317282801506223,4810.659791919935,0.00019326290549132621,0.13156603194572028,0.2825679420985858,0.2584792964074137,0.265673146223832,0.06152032041895687
11350625,중계2?3동,CS100010,커피-음료,커피-음료,1172799895.0,226359.25,225056.0,68698.75,0.32290673153681826,14~17,3483.5,25337.0,43361.75,50945.75,54168.5,47759.5,15825942.25,131293297.0,232623478.0,292419546.5,282262669.75,199563028.75,4083340.0,159182636.5,362509132.75,370714622.75,232851983.5,43458179.5,4,0.9139025404140654,0.30525180399545004,5181.144110523427,0.0034817022216735447,0.1357287267662997,0.3090971736060737,0.31609366979863174,0.19854365991395317,0.0370550676933681
11350630,상계1동,CS100010,커피-음료,커피-음료,877957633.0,148960.25,145694.0,49914.0,0.3001445572765322,11~14,1759.0,19082.5,30831.5,26068.5,36813.25,31139.25,9583325.5,108025730.75,165677070.0,149898313.75,214302120.5,203878000.75,229927.5,140492165.5,263150848.25,241740122.5,202088165.25,30256404.0,4,0.9214768177347149,0.3425947533872363,5893.905474782702,0.00026188906088136946,0.16002157760156976,0.2997306912758511,0.2753437220814048,0.23017986022794792,0.03446225975234502
11350640,상계2동,CS100010,커피-음료,커피-음료,4137207993.75,707850.25,691858.25,379309.0,0.2891682244876522,17~21,22277.75,200403.75,178905.25,125499.25,114997.5,49774.75,142331446.0,1106886204.0,979295084.75,718390600.5,646483247.0,315312560.0,60831290.25,520019909.0,1033151192.75,1024276994.75,1197134700.0,301793907.0,4,0.9165495017448843,0.5482466964873224,5844.750346206702,0.014703464351296007,0.12569344103211247,0.24972184002128042,0.24757686736981932,0.28935811344474055,0.07294627378075122
11350665,상계3?4동,CS100010,커피-음료,커피-음료,427912587.75,86951.75,86679.0,32033.0,0.284126543636674,11~14,640.5,12726.75,19306.25,18374.0,20324.25,15307.25,2794910.25,58848858.75,88415919.0,84482223.5,112475290.0,77069111.5,401891.5,76940872.5,121418410.0,109498977.5,103718225.0,15934211.25,4,0.9829413783784873,0.36955894738056505,4921.264813531642,0.0009391906466532778,0.17980511605083063,0.2837458244414545,0.25589099417653205,0.24238180406273874,0.037237070621790797
11350670,상계5동,CS100010,커피-음료,커피-음료,456757018.0,64036.25,63328.25,25568.0,0.30471153731881806,14~17,893.25,9181.25,16386.75,13088.75,15438.75,8339.5,4662533.5,68400271.75,118296175.0,87963710.5,103062396.25,64676941.25,2848744.25,63306712.25,131045134.75,139477688.0,108119247.5,11959491.25,4,0.9425291871585326,0.40373766841812303,7132.788350348435,0.0062368921280592125,0.13860041500227152,0.28690338535750753,0.305365177771609,0.2367106431630132,0.02618348657753957
11350695,상계6?7동,CS100010,커피-음료,커피-음료,1466081433.0,211701.25,206284.75,94844.0,0.3317542471546169,11~14,4874.0,41522.0,53322.0,39424.0,45450.0,21692.75,28199606.0,268330552.0,344059923.25,263666827.5,305260347.25,168420869.25,15136179.5,195849313.75,486313437.0,360254070.0,332349659.75,76178773.0,4,0.9206889448250527,0.45977223231479786,6925.237489150395,0.010324241995908286,0.13358692726176827,0.33170970319491117,0.2457258252447973,0.22669249624826263,0.05196080605435237
11350700,상계8동,CS100010,커피-음료,커피-음료,345713482.75,85599.75,85481.25,40418.5,0.2664378128460786,17~21,2177.5,15033.75,25384.75,18075.0,14536.5,10273.75,8657177.5,61051935.5,104365479.75,73344238.0,57449433.75,40076267.25,6434444.5,53751490.5,86157717.25,87018406.5,87073390.25,25278033.75,4,0.8744472944637977,0.4728346859691453,4038.720705960006,0.018612072774300846,0.15547987909650018,0.24921711633764737,0.25170671912419074,0.25186576339854944,0.07311844926881146
11350710,상계9동,CS100010,커피-음료,커피-음료,285338510.75,64693.25,64000.5,27588.0,0.2845659978900761,11~14,1157.0,8646.5,18941.5,15801.25,11016.5,8437.75,5109998.75,36744668.0,81280163.0,69039243.75,48007939.75,33407633.0,0.0,62576982.0,80848438.5,76259210.75,58254449.25,7399430.25,4,0.8881456627056408,0.4310591323505285,4410.638061157849,0.0,0.21930787342906885,0.28334218990452203,0.2672587396266839,0.20415908492996857,0.025932112109756638
11350720,상계10동,CS100010,커피-음료,커피-음료,146332151.25,18128.0,18128.0,10408.0,0.369718329105135,17~21,1131.25,6020.25,4387.75,2742.0,2579.5,1267.25,10924379.0,60219483.25,31889262.25,18877629.25,16738300.0,7683097.5,5230845.75,9750308.5,15025546.5,29933597.0,54195859.25,32195994.25,4,0.9444435122615613,0.5741394527802295,8072.161918027361,0.03574638727933004,0.06663134804423235,0.10268110166937766,0.20455926291181345,0.3703619388292154,0.22001996126603107
11380510,녹번동,CS100010,커피-음료,커피-음료,577688423.25,78209.25,73925.25,31086.75,0.3956620487170166,11~14,378.5,10958.75,20128.0,16611.75,15478.5,10369.75,1962937.25,56830464.5,110386487.5,97279275.5,98646538.5,70488612.5,432463.25,107293477.75,228612897.5,150477036.75,83400910.5,7471637.5,4,0.891866951091215,0.4205159941968407,7386.446273938185,0.0007486098606010104,0.1857289733216062,0.3957373703524359,0.26048130911718076,0.144370056839286,0.012933680508890136
11380520,불광1동,CS100010,커피-음료,커피-음료,792733251.25,148739.5,147115.75,58434.75,0.3218961294601018,11~14,1170.0,21162.75,37272.0,29403.75,29858.5,28248.75,4898081.25,105131003.25,173689291.25,156590585.75,163637496.75,158503939.5,0.0,155624021.75,255070763.75,210220659.25,153162757.5,18655049.0,4,0.9107870506544464,0.3972025428956451,5329.675380447024,0.0,0.19631322579771754,0.3217611514942745,0.2651846114926039,0.19320844339314575,0.02353256782225836
11380530,불광2동,CS100010,커피-음료,커피-음료,199128988.5,27622.5,27506.25,9129.0,0.2977569715789766,14~17,143.0,3161.0,5968.0,4608.75,4805.5,8820.0,714400.5,13421568.75,30341556.75,25258751.75,33663497.0,92545076.5,1926872.0,19507683.0,42637327.5,56135590.5,56696647.0,22224868.5,4,0.9300504447572386,0.33188820722563056,7208.941569372794,0.009676501721395527,0.09796505846259547,0.2141191386607179,0.281905667893251,0.284723220999036,0.11161041226300408
11380551,갈현1동,CS100010,커피-음료,커피-음료,481285772.5,74814.5,74493.0,36583.5,0.3059650041967832,17~21,1623.75,17165.0,19418.5,14538.0,12611.75,9136.0,10096529.75,103057371.5,116769395.0,84603439.75,85465912.5,69589201.25,34587.25,39118000.75,124517308.5,137614424.75,147410869.75,32590581.5,4,0.9068215023422073,0.4910998348838146,6433.0547220124445,7.186426854120231e-05,0.08127811579969361,0.25871803326577664,0.2859307974868507,0.30628553381972246,0.06771565535941539
11380552,갈현2동,CS100010,커피-음료,커피-음료,905545753.5,117180.0,116626.25,56845.25,0.32571602742924716,17~21,4201.5,28339.25,28506.0,24027.75,22744.25,8807.5,31018948.0,240426606.75,220702603.75,170085249.0,146022421.75,63343283.0,5921812.5,78726856.25,185469283.75,250722801.5,294219176.25,90485823.25,4,0.9301376375263989,0.48741385408516524,7727.818343573988,0.006539495632453429,0.08693857372276884,0.20481492297120027,0.27687480232880357,0.3249081287310128,0.09992407661376107
11380560,구산동,CS100010,커피-음료,커피-음료,510957028.25,75347.0,75060.5,29200.0,0.27363083999078697,11~14,2470.0,12216.0,16984.0,17084.0,17297.75,9008.75,13094314.0,73715077.25,108817415.75,120639288.25,116397662.0,66760659.25,457286.5,80692350.5,137449787.25,131208700.0,129378129.5,31770774.5,4,0.9183320672436618,0.38901952425043795,6781.385167956256,0.000894960778925346,0.1579239467091135,0.26900459265773885,0.2567900875135873,0.25320745649220844,0.06217895584842657
11380570,대조동,CS100010,커피-음료,커피-음료,1318387857.0,232503.5,231644.5,92684.0,0.3102920484659048,14~17,4413.25,37251.5,55432.5,46065.75,51771.25,36710.25,21626041.5,197509215.25,283825618.25,250113382.25,296373883.25,257211342.75,5988107.25,148722050.25,385793161.25,406503408.0,323617947.0,47763183.25,4,0.9143038833420577,0.4001131043473944,5670.400045590712,0.004541992114237139,0.11280599215197414,0.2926249352204099,0.3083337015292306,0.24546490267014043,0.0362284763140078
11380580,응암1동,CS100010,커피-음료,커피-음료,393485084.75,60790.75,59247.5,22918.5,0.35526249663130727,11~14,589.75,7858.25,15060.25,14720.25,13821.25,7197.75,3313259.25,42341750.0,82492778.75,89284309.5,88665520.0,57199577.0,50329.25,55930037.0,139851792.5,117266901.0,74076383.75,6309641.25,4,0.9264649131070763,0.38682644837334906,6472.778913732764,0.00012790637294924812,0.14214017040959773,0.35541828120080987,0.298021209811562,0.18825715794809425,0.01603527425698694
11380590,응암2동,CS100010,커피-음료,커피-음료,3545659.25,110.0,110.0,8.25,0.5914576013134832,14~17,0.0,0.0,8.25,0.0,0.0,101.75,0.0,0.0,358301.0,0.0,0.0,3187358.25,0.0,83004.0,492491.0,1430437.75,622530.75,917195.75,4,0.7387961250362586,0.075,32233.265909090907,0.0,0.023410032986108296,0.1388996982719081,0.403433508169179,0.17557545892206083,0.25868130165074377
11380600,응암3동,CS100010,커피-음료,커피-음료,316288743.0,58046.0,57598.0,22897.25,0.2893499534071433,11~14,742.5,7688.75,15208.5,14815.5,11769.5,7373.25,3673862.25,43268218.0,81286146.0,72986106.75,63011073.0,44991294.5,3993248.5,46093081.0,89759100.25,82405701.5,79235641.0,14801970.75,4,0.8995159008159451,0.39753550470502447,5448.932622402922,0.012625326030019349,0.14573101958295115,0.2837884756777449,0.26053947010058465,0.25051679123464726,0.046798917374052736
11380625,역촌동,CS100010,커피-음료,커피-음료,419300492.5,65711.5,64469.5,23498.25,0.3344365796394988,11~14,735.0,9145.75,14352.5,14472.75,15015.75,10747.75,3651847.5,49089411.75,82224897.75,87456819.5,90366608.25,71515657.25,798236.25,73065997.5,139590658.25,107107495.0,80297602.75,18440502.75,4,0.8700511109950027,0.36448630747873023,6380.930164430883,0.0019037331562399727,0.17425688451820742,0.33291317503043477,0.2554432845079475,0.19150371675272954,0.043979206034440804
11380631,신사1동,CS100010,커피-음료,커피-음료,661378518.5,102861.5,102721.25,41500.0,0.27648157865740974,17~21,1276.75,16679.75,24820.25,23999.0,22236.75,13708.75,8615288.75,104935358.0,154206660.25,152841466.25,149128691.25,87097905.75,12084502.75,84818975.25,162565634.5,158743455.25,182872089.5,60293861.25,4,0.9370864233941183,0.40400598707667595,6429.796556534758,0.018271689224814158,0.12824573656000895,0.24579817752275546,0.2400190674623491,0.2765014048456731,0.09116392438439926
11380632,신사2동,CS100010,커피-음료,커피-음료,132781163.0,26486.5,26262.75,11992.5,0.24955298588469932,11~14,472.0,5270.0,6722.5,5154.75,4889.25,3754.25,2299687.0,25573933.5,32777078.25,25509789.0,23986846.5,18450866.75,7321162.25,18522520.25,33121853.25,28886979.0,28614167.25,16314481.0,4,0.9722735485056311,0.45663534854499244,5013.163800426632,0.05513705471912458,0.13949659598929706,0.24944692832672358,0.21755329104927332,0.21549869426885498,0.12286743564672649
11380640,증산동,CS100010,커피-음료,커피-음료,476380196.0,51515.0,51192.25,24822.25,0.2640323928372689,14~17,913.0,10581.25,14241.0,10081.25,9979.0,5396.75,6372361.75,85521837.5,127087359.75,95467752.0,95018892.0,54681627.0,8444878.75,66513283.5,122695533.25,119235204.5,121317788.0,38173508.0,4,0.9390660264358794,0.48488296568328215,9247.407473551393,0.01772718265979302,0.13962226821872334,0.25755800572784515,0.25029420933358865,0.25466589295412273,0.08013244110592709
11380650,수색동,CS100010,커피-음료,커피-음료,65197936.75,14168.0,13996.75,5022.25,0.3227023670958944,11~14,170.5,1605.5,3416.75,3558.5,3226.25,2019.25,743163.0,6562985.0,16073188.0,15696571.25,15185251.75,9390426.0,0.0,10356286.0,20980919.5,18723474.25,14097311.75,1039945.25,4,0.8363418068308088,0.35881543929840853,4601.774191840768,0.0,0.1588437689326112,0.3218034273147455,0.28717893822000434,0.21622328025587406,0.015950585276764913
11380690,진관동,CS100010,커피-음료,커피-음료,906111472.25,125694.0,124121.5,54771.25,0.3509243542479497,11~14,1015.75,20582.25,34189.0,27980.0,26848.0,13506.5,5014966.75,130930410.5,224885433.25,198713359.25,213845798.5,108205342.0,3663.25,87443950.75,312255681.5,293863744.75,179318476.5,33225955.5,4,0.9086856526083035,0.44127125437575276,7208.868142075198,4.042824875512992e-06,0.09650462821408119,0.34461066994839606,0.324313016388917,0.1978989141973089,0.036668728426421264
11410520,천연동,CS100010,커피-음료,커피-음료,193368987.75,29593.0,28794.5,11475.25,0.38604567330425676,11~14,488.0,4850.25,6625.0,5967.0,6464.5,4399.75,2629791.0,28915656.5,41504536.75,36707388.5,40844884.5,30940230.5,59657.5,23868040.5,74514583.0,43774783.0,42830432.25,8321491.5,4,0.9336155849770812,0.39852228724235533,6534.281341871389,0.0003085163794575431,0.12343261852752808,0.38534919103128,0.22637954260067228,0.22149587039972493,0.04303426106133712
11410555,북아현동,CS100010,커피-음료,커피-음료,16519507.25,2764.75,2745.0,714.75,0.4771664072146836,11~14,12.0,251.25,463.5,347.25,756.25,914.75,43054.0,1440203.5,2223283.75,1567813.5,4115357.0,6889346.75,0.0,2191207.75,7946939.25,4779527.25,1601833.0,0.0,4,0.894346986521249,0.2603825136612022,5975.045573740845,0.0,0.1326436507360109,0.48106394033030253,0.28932626001904505,0.0969661489146415,0.0
11410565,충현동,CS100010,커피-음료,커피-음료,1783897308.25,192403.75,167712.25,84371.75,0.5256568137396557,11~14,1913.25,31237.5,53134.25,38502.5,31283.75,11641.0,9688273.75,210154951.75,423107336.0,328851925.5,278678007.5,105930279.0,7054692.5,292816159.5,939780081.75,318279968.5,150088195.25,75878210.75,4,0.9170754696225674,0.5030744623603821,9271.634821306758,0.003954651687277134,0.1641440671196775,0.5268128817750852,0.17841832432172458,0.08413499732069009,0.04253507777554549
