행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중,업종명,월_유동인구추정,카페전환효율,2030_카페전환효율
11710631,가락1동,3878733385,582269,526389,202110,0.2761193486670999,11~14,1278,46860,155250,140132,95054,87815,7165749,266105168,945185490,804269122,586196178,726321993,200774167,622506857,1068264648,825933895,845199663,316054155,0.3839555917771838,6661.41145243865,0.05176281715480684,0.16049230385552782,0.2754158489292504,0.21293907392399955,0.21790609951913464,0.08148385661728075,760413.25,133410.0,68572.25,138552.5,149495.25,110694.0,159689.25,193723.75,157414.25,90901.25,90846.25,128121.0,99407.0,207124.75,0.2723844567411207,0.2547611446802117,0.20701145068158663,0.11954190698281493,0.11946957789070614,0.16848864745584063,0.13072760107744047,커피-음료,22812397.5,0.025524235232180222,0.03252629152237963
11710632,가락2동,2849684319,403200,388054,155142,0.3492759282065467,11~14,6508,49609,105533,94812,79354,52238,38129893,297300284,639562163,668061420,546842053,428026428,8269575,437551220,993552333,734656499,591179447,84475245,0.3997948739093013,7067.669441964285,0.0029019266958320235,0.15354375117365412,0.34865347237782934,0.2578027657666316,0.2074543636494636,0.029643720336589324,5850009.75,1053480.5,688092.75,884687.75,924512.5,891417.75,1407818.5,1581255.75,1216725.75,664961.5,668656.75,951016.25,767394.25,1572780.5,0.2688509194365018,0.2702996777056654,0.2079869610473726,0.11366844303122743,0.11430010864511807,0.16256660939753134,0.1311782856430282,커피-음료,175500292.5,0.00229743206838245,0.0032880621294579886
11710641,문정1동,1472276843,200524,189030,96028,0.4262420349382212,11~14,2095,28933,67095,38328,26933,25646,13280026,180020679,420837008,299121627,174019553,180206022,2878652,169243282,629334170,373598843,259374370,37847526,0.5080040205258425,7342.147787795974,0.0019552382513429237,0.11495343610454382,0.42745640739524965,0.253755837277677,0.17617228120730552,0.025706799763881093,4239702.5,593966.75,609062.75,845459.25,743757.0,598569.0,848888.0,1143774.25,894824.25,508654.25,488249.5,663793.75,540407.0,1454522.0,0.34307171316855367,0.2697770067593186,0.2110582641116918,0.1199740429900447,0.11516126426323545,0.15656611519322405,0.12746342461528845,커피-음료,127191075.0,0.0015765571601623778,0.002200677152585752
11710642,문정2동,18860583941,2827164,2530547,1277854,0.40548399325024637,11~14,10048,362832,915022,647545,388537,206563,62116319,2117801276,5625556435,4023610446,2722188009,1368338694,5360648,3883131013,7645591789,4165726682,2817041709,343732100,0.5049714547882336,6671.2026401722715,0.0002842249220262358,0.20588604388640758,0.405374076058147,0.22086944365197267,0.1493613197667855,0.018224891714661042,2811963.5,276197.0,376975.0,616589.0,555319.25,438271.75,548612.5,628696.25,597104.25,405209.25,404976.0,461768.25,314209.5,993564.0,0.3533346005380226,0.2235790933986163,0.2123442391766465,0.14410188823574702,0.14401893907940128,0.16421559170309288,0.11174024840649603,커피-음료,84358905.0,0.03351352177935453,0.04287105142027422
11710646,장지동,2919596997,448754,427271,186820,0.33631831277016816,11~14,4402,54319,132501,108950,72515,54584,18186083,304856601,755848239,634643737,494812391,385490940,1428201,614685878,978971202,761577994,511835028,51098694,0.4372400654385624,6506.0077392067815,0.0004891774451979271,0.21053791966206767,0.3353103880453128,0.26085038270095195,0.17531016387738804,0.017501968269081625,7479564.75,1406011.75,854316.0,1289841.5,1274105.25,1077922.75,1577367.0,2118553.0,1593649.25,807519.0,797492.0,1163965.75,998385.25,2144157.5,0.28666875301801487,0.2832454923262747,0.21306711062298112,0.10796336778821254,0.10662278176012849,0.15561944964778868,0.13348173100580485,커피-음료,224386942.5,0.001999911380761383,0.002904326446790095
11710647,위례동,10603498306,964057,915868,396693,0.33479423103495787,11~14,8709,125440,271253,306250,126716,77500,65778272,1026542060,3073883424,3476931297,1421603434,826312944,1973870,1784147344,3541629929,3024484969,1982921086,268341108,0.43313337729891205,10998.829224827992,0.00018615271517354642,0.16826025642786574,0.3340057994818526,0.28523463499669655,0.1870063095005129,0.025306846877898675,3311511.25,1083140.5,264598.5,479756.25,642851.0,396694.75,444470.75,900852.5,655564.75,360623.0,379155.75,565721.0,449594.0,744354.75,0.22477796202564615,0.2720366720783449,0.19796543043602827,0.1088998263255183,0.11449628926974051,0.17083469065672055,0.13576701573941505,커피-음료,99345337.5,0.009704099097755846,0.01776451349306228
11710650,잠실본동,15799320680,2180799,2102321,1093756,0.2756936055486005,17~21,49183,478103,615653,426275,343500,189607,351683773,3374362356,4124701265,3162983527,2416445296,1428306333,64176507,1789747724,4205145131,3951436868,4351280818,1437533632,0.5202611780027884,7244.7395106105605,0.004061978885031404,0.11328004287333701,0.2661598695394035,0.25010169411916766,0.2754093613346419,0.09098705324841852,8013728.75,1185004.0,1274299.25,1592602.75,1447217.75,1101299.0,1413306.0,2053401.5,1569055.25,919784.75,952847.25,1438527.75,1080111.5,2866902.0,0.3577488194868088,0.256235463422692,0.1957959021260858,0.11477612715553917,0.11890185951202803,0.17950791633669907,0.1347826378575641,커피-음료,240411862.5,0.009071095649450326,0.012717049042253042
11710670,잠실2동,14370695269,2093755,2042689,680837,0.35466285717183155,11~14,33812,254215,426622,740061,418501,169478,177210825,1691356701,2966678049,5034868273,2763637477,1096594620,800998,1834218543,4391508910,5028768779,2906109790,209288249,0.33330428665352385,6863.599260180871,5.573829136352832e-05,0.1276360335158395,0.3055877831793721,0.34993218385528624,0.20222471742678771,0.014563543731350971,2229702.75,675149.25,220903.75,238284.75,453189.0,307755.75,334419.75,687574.5,465007.75,223865.5,226438.25,326810.5,300005.25,459188.5,0.2059415767415634,0.308370476737314,0.20855145377562098,0.1004014997066313,0.10155535306219629,0.14657133108886375,0.13454943713909848,커피-음료,66891082.5,0.03130095853957813,0.04942320347017982
11710680,잠실3동,7408304851,1161055,1111598,436499,0.3433429378239735,11~14,14450,141786,294713,307044,188161,165444,73403883,745447257,1760196221,1953536669,1211298817,1169958072,0,1104978150,2544799764,2254196502,1382410826,121919609,0.39267702892592465,6380.666592883197,0.0,0.14915397951676435,0.3435063506675881,0.30427966280244534,0.18660285366272383,0.016457153350478395,3609731.5,925929.25,407373.25,502555.5,676588.0,467472.25,629811.75,817827.5,728016.25,474058.75,496083.5,659785.0,433961.0,909928.75,0.2520765741163851,0.22656186478135562,0.20168155166111384,0.1313279810423573,0.13742947363259567,0.18277952252127339,0.12021974487576154,커피-음료,108291945.0,0.010721526887341437,0.015990226340981826
11710690,잠실4동,516498402,92321,87361,29095,0.31872330356847833,11~14,1088,7546,21549,32618,16640,7920,5644357,35392154,107564026,182794856,86156900,40919510,468329,103705674,163379283,149684259,81302683,17958174,0.3330433488627649,5594.592801204493,0.0009067385265598556,0.20078605006022845,0.3163209844742172,0.28980585113213964,0.15741129630832817,0.034769079498526693,2141928.5,488267.5,243733.25,311837.25,413237.0,293273.5,391580.5,638065.75,473407.75,229766.75,226525.5,300424.0,273738.5,555570.5,0.2593786393896902,0.2978931136123358,0.2210193991069263,0.10727097099646417,0.10575773187573721,0.14025865009032748,0.127800017600961,커피-음료,64257855.0,0.0014367270740674428,0.001745653041933172
11710710,잠실6동,29068244542,3372948,3074129,1583466,0.39391251262016247,11~14,20038,561234,1022232,706501,500210,263914,159190388,4005660826,8178253102,5970180829,4093124714,2542885821,604254,5578922488,11454926308,7147840333,4442796215,443154944,0.5150941941603622,8618.052973837723,2.0787426606616304e-05,0.1919249881064937,0.3940701094436252,0.24589858953031235,0.1528401967508121,0.015245328742150087,2323983.5,338214.5,336102.75,427786.0,477571.25,328991.75,415317.5,398053.75,491308.0,370087.75,388439.25,439940.5,236154.0,763888.75,0.3286980092586716,0.1712807986803693,0.21140769717168817,0.15924715042081838,0.16714372111505954,0.1893044851652346,0.10161603987291648,커피-음료,69719505.0,0.04837882885140966,0.0690967107448565
11710720,잠실7동,162799233,9315,8617,1697,0.4040022762944131,11~14,0,511,1186,2601,2596,1723,0,7381473,18475894,37152616,41964028,40814969,0,21883942,64591785,60773361,14424017,1126128,0.19693628873157712,17477.10499194847,0.0,0.13442288146406686,0.3967573053615062,0.37330250198414633,0.08860003044363238,0.006917280746648235,692662.0,111712.25,88850.5,107994.0,121626.5,105620.25,156859.25,183155.0,155826.75,86551.25,81834.0,102304.25,82990.5,196844.5,0.2841855046184142,0.2644218969713944,0.22496794973594625,0.12495452327397778,0.11814420308895247,0.14769721740184968,0.11981384860148239,커피-음료,20779860.0,0.0004482705850761266,0.00028736727044274374
11740515,강일동,3715724365,658806,647754,300111,0.3729894651549729,06~11,2464,84679,215432,196000,101395,47784,11428159,399356344,1140652581,1139043624,601418058,278576030,2686479,1249673920,1345605804,706688261,374937413,36132488,0.463310145518206,5640.08883495293,0.0007230027677254796,0.33632040411049163,0.3621382190441352,0.19018855856386968,0.1009056044446397,0.009724211069138332,3549463.75,841136.25,312893.75,464837.25,650906.0,495712.25,783977.0,1048016.0,762991.0,371116.75,354096.5,523514.0,489729.75,777731.0,0.2191122532241666,0.29526037559899015,0.21495951325041704,0.10455572338215878,0.09976056242298573,0.1474910118465078,0.1379728839321151,커피-음료,106483912.5,0.006186906402410787,0.012862673597940676
11740520,상일동,4098406615,465406,440624,129335,0.38560530027524886,11~14,1150,36427,92908,123258,95668,91213,5768841,256320824,771573545,1048582695,763787326,703006854,38343005,1309330293,1579615788,938331494,184390981,48395054,0.2935269072951088,8806.088909468292,0.009355588305871403,0.3194730089025098,0.3854219301273502,0.22895031707340732,0.04499089483340588,0.01180826075745537,3427747.5,740237.0,292123.0,484573.5,704292.75,466092.0,740429.0,915988.25,710533.5,389156.75,388889.0,567578.5,455602.25,776696.5,0.22659093179996484,0.2672274576817575,0.2072887515781136,0.11353133508229529,0.11345322256088,0.16558352095654655,0.13291593094298806,커피-음료,102832425.0,0.004525868178252142,0.0055506451576216274
11740530,명일1동,6071233335,707334,698533,221358,0.27868389721003883,06~11,6931,72736,148622,159972,167572,142700,35175436,428594823,1065518076,1321621393,1556124982,1482607997,3467360,1674832705,1667955143,1503313047,1115154384,106510696,0.3168898248185841,8583.262412099517,0.0005711129532793686,0.27586366930501116,0.2747308579600161,0.24761246423087774,0.18367839324692994,0.017543502303885673,4656749.5,902633.5,443029.0,580002.25,809386.0,677273.0,1244426.0,1117864.75,949409.25,569852.25,565456.5,850974.25,603192.75,1023031.25,0.21968784234582514,0.2400525838892558,0.20387810209675225,0.12237124844271739,0.1214272960140974,0.1827399670091767,0.12953085623351654,커피-음료,139702485.0,0.0050631454408273414,0.007212487399578459
11740540,명일2동,8283322791,1433837,1418141,469175,0.32489688828164187,11~14,60971,186348,282827,419345,313188,155462,284883408,975277998,1553246808,2585041256,1777534738,849278624,1628707,1314693511,2686972802,2248807447,1831274913,199945411,0.3308380478386846,5777.032390013649,0.00019662483777278648,0.1587157164065176,0.3243834472947802,0.2714861540157985,0.22107974772994693,0.024138309715183957,2163064.75,658637.75,200805.5,201718.0,348411.25,279937.25,473555.5,545842.25,439644.5,261102.25,267243.5,380376.75,268856.0,402523.5,0.18608943629634758,0.25234669928396736,0.2032507348658888,0.1207094008628267,0.12354854379648136,0.1758508384920054,0.12429401385233614,커피-음료,64891942.5,0.022095763276003027,0.03885280403918446
11740550,고덕1동,51392999,5961,5813,1537,0.3926009652364585,11~14,29,261,1276,1193,1684,1370,205589,2153576,12610945,9796512,14440302,10870830,55500,14850380,19961714,12314287,3284839,926279,0.26440736280750043,8621.539842308337,0.0010799136279243016,0.2889572566099908,0.3884130988347265,0.2396102044949741,0.063916079308779,0.018023447123605298,3577851.5,1285530.75,250701.0,337341.25,668058.25,405257.25,630961.25,1022743.0,764950.25,390870.5,387878.75,538816.5,472592.75,588042.25,0.1643562484356883,0.2858539545310922,0.2138015649894916,0.10924726752913026,0.10841108134309096,0.15059778193700885,0.13208841954452274,커피-음료,107335545.0,5.5536122726166806e-05,8.712525899853851e-05
11740560,고덕2동,314053727,32008,31568,14478,0.33049719403638944,14~17,252,5051,9427,8223,5271,3344,1957418,48605696,89324927,81822090,52552492,30862939,0,50570259,94686360,99895582,59940189,8961337,0.4586289913836797,9811.726037240689,0.0,0.16102422818882833,0.3014973294680881,0.31808437032176984,0.19085966459490544,0.028534407426408285,2128055.25,488217.5,182831.75,312443.25,414845.5,266682.75,463034.5,545288.25,465289.25,254173.0,246530.25,344030.25,272744.0,495275.0,0.23273596867374566,0.2562378255921692,0.21864528658266744,0.11943909820950373,0.11584767359776021,0.16166415322158575,0.1281658453181608,커피-음료,63841657.5,0.0005013654289912508,0.0009744081570844481
11740570,암사1동,1364597834,220914,218885,101704,0.32172376777192846,11~14,1173,26599,75105,43932,45928,26148,5735267,146629129,372733715,330822830,264290875,214623243,124338,226964035,433386941,376999270,307575703,19547547,0.46464581858053317,6177.054573272857,9.111695541501204e-05,0.16632302158556703,0.31759316203047705,0.27627133841691265,0.225396593294021,0.014324767717607267,8585018.0,1398140.75,930292.75,1283242.75,1459447.5,1372922.0,2140972.25,2465669.25,1741504.5,901663.0,904993.5,1389791.5,1181396.25,2213535.5,0.25783702491945854,0.2872060664287483,0.20285391364351246,0.10502750256318624,0.10541544583831973,0.16188568270911022,0.13761138881712304,커피-음료,257550540.0,0.0008577500944086547,0.00153154685494465
11740580,암사2동,731761714,139395,136785,60079,0.2917845562246808,11~14,1287,17446,42633,29315,28486,17618,5806774,79802024,191779495,145596124,143485352,122290619,8470467,106122135,207482480,200071906,166927581,42687145,0.43922213693021894,5249.5549625165895,0.011575444352914042,0.14502280314709112,0.283538310395944,0.2734112787977864,0.22811740188965393,0.058334761416610544,2280351.5,328825.25,266476.25,403748.5,397021.5,365119.25,519160.5,621443.75,457688.75,252699.75,259690.0,384134.25,304695.0,670224.75,0.2939129121102602,0.2725210345861153,0.20070973707342926,0.11081613952936642,0.11388156606558243,0.16845396422437506,0.1336175585211315,커피-음료,68410545.0,0.002037624462719892,0.002988002656322873
11740590,암사3동,1577992187,288672,283977,85366,0.3276203839698756,11~14,3857,25986,59380,104596,59580,30578,17008570,109635870,305836328,598834825,316858627,175825098,124572,349533595,516421787,463543553,234996875,13371805,0.30060885212534816,5466.384640699479,7.894335664413528e-05,0.22150527605875908,0.32726511021692406,0.29375529031057235,0.14892144393107823,0.00847393612602215,1598117.75,381765.25,155182.25,216146.75,271304.0,229405.0,344314.25,450437.5,362555.75,176587.5,166209.0,233539.25,208788.0,371329.0,0.23235396765976724,0.2818550134994746,0.22686422824601002,0.11049717706971217,0.10400297474951392,0.14613394413521782,0.13064619299798153,커피-음료,47943532.5,0.006021083239955254,0.007663105583817406
11740600,천호1동,2064866075,289781,282149,126867,0.2867777753288175,11~14,2925,43879,82988,62333,58135,31889,19629506,295556150,568934691,429604788,402751894,254496099,56074036,295161447,592205682,490746091,468360879,162317940,0.4496454001254656,7125.6089081064665,0.027156258063855302,0.14294459605570303,0.2868010129906367,0.2376648524287465,0.2268238529707066,0.07860942749035188,10348070.0,1729709.75,1121775.5,1533414.25,1710993.0,1597275.0,2654902.25,2980225.75,2138841.75,1130115.75,1128954.75,1595962.5,1373969.25,2655189.75,0.2565879192931629,0.2879982209242883,0.20668991898972466,0.10921029235403316,0.10909809751963409,0.1542280347929614,0.132775411260264,커피-음료,310442100.0,0.0009334462046223757,0.0015926921983636009
11740610,천호2동,7996957407,1466869,1447434,745730,0.26870342176451106,11~14,20237,299819,445911,256606,264558,160303,120568733,1772442540,2347901492,1313423253,1256520843,977345566,159777965,1071580071,2097107193,1983169301,2075680598,609642279,0.5152082927442633,5451.718869919536,0.019979844441854983,0.13399847172651072,0.26223813461408874,0.24799047938708121,0.25955879122015685,0.07623427861030747,10936913.5,1400828.75,1374640.5,1887269.0,1787238.0,1710246.75,2776691.5,2861790.75,2228755.0,1280086.75,1305850.75,1832503.75,1427927.25,3261909.5,0.2982477186090939,0.2616634711429326,0.20378281313096241,0.11704277902536214,0.11939847105858523,0.16755218462686022,0.1305603495904032,커피-음료,328107405.0,0.004470697636342587,0.007620587470825498
11740620,천호3동,1200994434,132634,128993,76018,0.26712159404526914,11~14,1325,29459,46559,20585,19006,12059,12503413,259425095,395790773,186209728,173925674,115837511,23666132,152532801,311141910,278246328,282999444,152407819,0.5893188002449745,9054.951475488939,0.019705446861379875,0.12700541874451352,0.2590702347917792,0.23167994798550415,0.2356375983004764,0.12690135331634683,7490891.25,921649.75,1150430.5,1398383.5,1138863.25,1087034.5,1794529.0,2130335.75,1530713.75,806471.0,805167.25,1195346.25,1022857.5,2548814.0,0.34025510649350305,0.28439015851418215,0.20434334165510679,0.10766022000386136,0.10748617529322696,0.15957330177500575,0.1365468361324829,커피-음료,224726737.5,0.0005902012438551065,0.0009941617290760852
